time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
165.472,-0.003113656,0.002080216,0.002090822,0.00579316,0.003178435,-0.01926748,0.1542574,-0.1559535,-0.7327224,359.4462,4.961654,0.2066387,-0.004783511,-0.009096192,0.005835672,-0.04412698,0.04485864,0.07601551,0.1637347,-0.5933093,-0.3967748,15.82165,16.39241,19.78032,-0.006587593,-0.001968559,0.00252137,-0.04640833,0.08375295,-0.1938984,0.2880236,-0.5962772,-0.4206717,24.18568,5.821066,358.1333,
179.23,-0.003510584,0.002206328,0.002728959,0.00854335,0.003289072,-0.01538094,0.1541874,-0.1559215,-0.7326628,359.4288,4.959315,0.2105875,-0.004060967,-0.01008628,0.005748997,-0.06623152,0.03532617,0.05328219,0.1637606,-0.5933934,-0.3966254,15.87764,16.34405,19.78788,-0.0004390195,-0.0005899387,0.003130436,-0.04566796,0.0450855,-0.2368417,0.2879191,-0.5963229,-0.4207901,24.17101,6.046587,358.4003,
193.28,-0.003436268,0.002096296,0.002955116,0.009680429,0.009728697,-0.01449031,0.1541296,-0.1558946,-0.7326163,359.4174,4.939863,0.2184194,-0.001817294,-0.009189742,0.004213079,-0.07581305,0.0186124,0.002581518,0.1637313,-0.593459,-0.396608,15.92181,16.34251,19.83708,-7.871544E-05,-0.004137092,0.001448327,-0.06257739,0.04138868,-0.1978695,0.2878544,-0.5964371,-0.4208534,24.21155,6.098229,358.4856,
207.284,-0.003681317,0.001771637,0.00326884,0.009599094,0.009839848,-0.008004252,0.1540595,-0.1558781,-0.7325627,359.4111,4.93068,0.2130536,-0.002864864,-0.007650256,0.004173876,-0.06673443,0.02625215,-0.002187413,0.1637045,-0.5935119,-0.3965525,15.95121,16.32736,19.86745,-0.002788861,-0.008870241,-0.00135975,-0.08107068,0.04888661,-0.1183405,0.2878244,-0.5965344,-0.4208949,24.26857,6.057455,358.4762,
221.038,-0.003418904,0.001328569,0.003179391,0.008449607,0.01100154,-0.001358365,0.1540215,-0.15587,-0.7325164,359.4084,4.918716,0.2027397,-0.006641601,-0.003876802,0.005204169,-0.02239001,0.06045759,0.03454123,0.1636486,-0.5935391,-0.3965088,15.95136,16.25856,19.85214,-0.005743635,-0.01175626,-0.002770547,-0.06934984,0.0459795,-0.03313207,0.287793,-0.5966595,-0.4208508,24.30201,6.005074,358.4399,
235.172,-0.003061872,0.0006795294,0.003178502,0.004940128,0.006751241,0.003507396,0.1539886,-0.1558756,-0.7324659,359.4129,4.919909,0.1920268,-0.008096091,-0.000779638,0.005470901,0.00135558,0.07973286,0.03058104,0.1635817,-0.5935589,-0.3964568,15.92485,16.17741,19.83522,-0.004105455,-0.01367894,-0.001810468,-0.07440151,0.02670722,-0.01289323,0.2877627,-0.5968459,-0.4208301,24.36633,6.002162,358.4563,
249.184,-0.002459176,0.0002082958,0.00291495,-0.001022179,0.004558759,0.006586697,0.1539649,-0.1558769,-0.7324349,359.4249,4.92077,0.1839904,-0.005949989,-0.001033919,0.004046711,-0.02811126,0.0475267,-0.01515345,0.16353,-0.5935788,-0.3964019,15.9299,16.16794,19.87146,-0.000315295,-0.01512493,-0.0005000957,-0.09634167,0.006783876,-0.02475306,0.2877668,-0.5970551,-0.4207611,24.4543,6.042292,358.5031,
263.076,-0.002056606,-0.0005640736,0.002828153,-0.008002914,-0.006321526,0.002297914,0.1539379,-0.1558954,-0.7324005,359.4412,4.944418,0.192668,-0.003405341,-0.0004322718,0.002635835,-0.03584686,0.02060099,-0.06258476,0.163452,-0.5935934,-0.3963644,15.92586,16.18908,19.94897,0.001116493,-0.01690554,-0.001369599,-0.1299679,0.01554832,-0.01359216,0.2877834,-0.5972241,-0.4207457,24.58788,6.059762,358.5501,
276.938,-0.001463901,-0.001383115,0.002599904,-0.01221706,-0.01185545,-0.004587773,0.1539394,-0.1559287,-0.7323686,359.4551,4.962614,0.2103008,-0.003504022,-0.0007586359,0.002311467,-0.02726464,0.01536914,-0.05441175,0.1633906,-0.5936104,-0.3963267,15.91995,16.20247,19.99545,0.0006135129,-0.01461568,-0.001222036,-0.1216625,-0.006479596,0.05078377,0.2878197,-0.5973235,-0.4206927,24.69434,6.020606,358.4849,
290.954,-0.0009464232,-0.001892995,0.001970397,-0.02140796,-0.01423461,-0.00855491,0.1539619,-0.155964,-0.7323498,359.4885,4.982529,0.2351072,-0.00678371,-0.00321952,0.003216479,-0.03883073,0.04289136,-0.008001933,0.163313,-0.593646,-0.3962854,15.93174,16.16597,20.02371,0.001128041,-0.01214214,-0.0007137798,-0.1068143,-0.03478419,0.08152974,0.2878744,-0.5974135,-0.4206593,24.77814,5.995779,358.3996,
304.829,-0.0006147654,-0.002658526,0.001563899,-0.02367669,-0.01428278,-0.00928362,0.1539818,-0.1560171,-0.7323297,359.5146,4.99492,0.2399712,-0.006510087,-0.005421085,0.0035452,-0.05041281,0.04036902,0.01810148,0.1632665,-0.5936953,-0.3962366,15.96026,16.11811,20.03542,0.002654389,-0.01079603,0.0003067215,-0.09849606,-0.05124883,0.07644014,0.2879338,-0.5975106,-0.4206094,24.85698,5.994861,358.3355,
318.685,-0.000470233,-0.002852793,0.001109665,-0.02722997,-0.0142846,-0.004416542,0.1539689,-0.1560468,-0.7323333,359.5291,4.999461,0.2446177,-0.003582767,-0.006420644,0.002740354,-0.05066222,0.02228732,0.0228998,0.1632603,-0.5937374,-0.39621,15.99241,16.09119,20.04197,0.006562435,-0.0128331,0.001517165,-0.1140284,-0.0737354,0.03067222,0.2880282,-0.5976918,-0.4205005,24.97104,6.068704,358.3168,
332.734,-0.0002869801,-0.002837242,0.0005614836,-0.02840705,-0.01099097,0.00223441,0.1539596,-0.1560713,-0.7323471,359.5613,5.003588,0.2228998,-0.0004999908,-0.007862337,0.002308671,-0.04521309,-0.006964494,0.06779414,0.1633097,-0.5938014,-0.3961748,16.05481,16.06136,20.01077,0.01183155,-0.01630092,0.002610411,-0.1353293,-0.09592927,-0.0357702,0.2881921,-0.5979791,-0.4203399,25.11292,6.24869,358.3778,
346.73,-3.342563E-05,-0.00326368,0.0002947637,-0.01965129,-0.005364345,0.01058328,0.1539661,-0.1561197,-0.7323374,359.5587,5.000186,0.2020082,0.0001958962,-0.008163219,0.001306713,-0.01936434,-0.02087403,0.08997928,0.163351,-0.5938404,-0.3961794,16.11366,16.02714,19.93185,0.01818093,-0.02180412,0.004232045,-0.1788603,-0.1373648,-0.1081114,0.2884045,-0.5984547,-0.4200267,25.35188,6.652577,358.5544,
360.524,9.791992E-05,-0.002877463,-0.0001761269,-0.01751543,-0.0009630701,0.01780268,0.1539763,-0.1561432,-0.7323266,359.5856,4.991299,0.1815595,0.001476222,-0.004515002,-0.0001434076,0.02168166,-0.02088249,0.05861935,0.163392,-0.5938504,-0.3962011,16.10839,16.02511,19.89206,0.02375466,-0.02660998,0.004728375,-0.210717,-0.1693908,-0.1870531,0.2885454,-0.5988352,-0.4198608,25.52708,7.095789,358.8096,
374.53,0.0003724298,-0.002279538,-0.0005275366,-0.01511004,0.001245317,0.01958951,0.1539932,-0.1561532,-0.7323302,359.583,4.989536,0.1673426,0.002751347,-0.002157462,-0.001071423,0.02812955,-0.02286185,0.02056713,0.1634316,-0.5938556,-0.3962254,16.10009,16.03447,19.87176,0.02684852,-0.0306805,0.005067063,-0.2453685,-0.1806546,-0.2381245,0.2887099,-0.5992442,-0.4195797,25.70855,7.489866,359.065,
