time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2017.486,-0.02100476,-0.01107597,0.020446,-0.07432658,0.07510057,-0.06127403,0.1644804,0.01072684,0.0162816,2.797338,353.9187,0.5313456,0.456307,-0.5277898,-0.06049944,-0.5794712,-1.014301,-0.5364187,0.009403473,-0.3006094,0.4361412,350.4792,349.5161,10.40123,-0.5922813,0.1337171,0.01043749,0.5159411,0.8802936,0.2403482,0.2495953,-0.3651826,0.4348185,13.04476,352.0281,340.9471,
2031.443,-0.02312988,-0.01059888,0.0206898,-0.07981164,0.0846901,-0.07579432,0.164139,0.01068142,0.01659787,2.873955,353.8357,0.6100627,0.4280545,-0.4955598,-0.08089329,-0.5368884,-0.6507823,-0.3215323,0.01403014,-0.306156,0.434432,350.7151,349.4543,10.07312,-0.5609904,0.1384458,-0.009150207,0.6754766,0.8053113,0.07281468,0.2433944,-0.363498,0.4340641,12.47792,351.5144,341.5176,
2045.218,-0.02448397,-0.009356691,0.02116349,-0.06992622,0.1012794,-0.07709194,0.1637573,0.01057765,0.01694846,2.90652,353.7352,0.6604978,0.389387,-0.4832684,-0.08649118,-0.4751232,-0.5487621,-0.7079933,0.01823234,-0.3119977,0.433416,351.4453,349.2548,11.11803,-0.5380569,0.1335846,-0.02243206,0.620368,0.7709692,0.2262558,0.23747,-0.3622034,0.4335962,12.20731,350.7325,341.3187,
2059.096,-0.02623045,-0.007871654,0.02185939,-0.05268335,0.110824,-0.06747042,0.1633747,0.01051125,0.01728082,2.921725,353.6378,0.6873557,0.3556134,-0.4851879,-0.08204636,-0.4737069,-0.633871,-1.281251,0.02237356,-0.318095,0.4322809,352.6666,349.1816,12.93773,-0.5125636,0.1158567,-0.03358759,0.3987252,0.7390058,0.5784603,0.2321285,-0.361523,0.4332595,12.2296,349.7644,340.3423,
2073.111,-0.02753096,-0.00719099,0.02217712,-0.03423813,0.1140128,-0.05824121,0.1629679,0.01038507,0.01758862,2.921333,353.5506,0.730515,0.3507349,-0.4844637,-0.08065736,-0.4989601,-0.7409594,-1.437754,0.02736362,-0.3239617,0.4310795,353.7591,349.4836,14.19768,-0.4768241,0.08480112,-0.04005107,0.1113148,0.6352182,0.8126338,0.2269883,-0.361304,0.4329585,12.46428,349.0374,339.212,
2086.942,-0.02880756,-0.006719344,0.02128055,-0.02885925,0.1101913,-0.04850091,0.1625495,0.01028153,0.0178206,2.95672,353.4714,0.7465175,0.3712533,-0.4692666,-0.08341662,-0.5462234,-0.8497279,-1.024344,0.0326288,-0.3290946,0.4296547,354.4565,350.2578,14.18056,-0.440222,0.07025508,-0.04025961,0.04028556,0.4548039,0.6314148,0.2218269,-0.36029,0.432321,12.52823,348.9309,339.0034,
2100.809,-0.03004174,-0.007375979,0.01967146,-0.03168226,0.1035904,-0.03670495,0.1620429,0.01010734,0.01805806,2.992949,353.4171,0.7547789,0.3765415,-0.4352438,-0.09385929,-0.5470592,-0.7165216,-0.4275987,0.03731912,-0.3333233,0.4278746,354.6845,350.7204,13.34963,-0.4127697,0.07595323,-0.03837742,0.2287788,0.3781276,0.389865,0.2174584,-0.3593869,0.4320258,12.15996,348.7025,339.3023,
2114.909,-0.03056701,-0.008559801,0.01741648,-0.04592524,0.09897147,-0.04078574,0.1616518,0.009963274,0.01824379,3.0703,353.3432,0.7920287,0.3465572,-0.3964454,-0.1067577,-0.481533,-0.4922106,-0.3191288,0.0408398,-0.3373033,0.4259645,354.9299,350.6637,13.25549,-0.3643691,0.08394185,-0.04126942,0.3514793,0.1171093,0.1939635,0.2137872,-0.3582948,0.4309673,11.63867,349.0091,339.6278,
2128.954,-0.03072205,-0.008983118,0.01644926,-0.05156775,0.09525973,-0.06152917,0.1612482,0.00991267,0.01851201,3.127632,353.2737,0.883539,0.3042625,-0.3720528,-0.1124518,-0.3918476,-0.3977126,-0.7344514,0.04372912,-0.3414925,0.424385,355.5146,350.4988,14.41273,-0.3224064,0.07930062,-0.04764866,0.2768098,-0.05736745,0.4636761,0.2106832,-0.3582,0.4301811,11.1753,348.9369,338.8434,
2142.669,-0.03134747,-0.006940716,0.01745757,-0.01931197,0.0999105,-0.08047885,0.1607449,0.01000485,0.01884198,3.094791,353.1976,0.9816785,0.2674434,-0.3631499,-0.111323,-0.3796019,-0.3646179,-1.226181,0.04671047,-0.3458868,0.4230217,356.4147,350.3174,16.05237,-0.2921273,0.05675625,-0.05008345,0.03973755,-0.1078081,0.8291559,0.2075531,-0.3586166,0.4297189,11.04773,348.6185,337.4528,
2156.673,-0.03274991,-0.003510975,0.01900411,0.02248274,0.1007663,-0.07635067,0.1602566,0.01000458,0.01915765,3.002831,353.1196,1.051346,0.2501361,-0.3604389,-0.1051353,-0.4479841,-0.3440854,-1.397411,0.05018471,-0.3500589,0.4218563,357.3857,350.2185,17.24221,-0.2775769,0.02506402,-0.04610817,-0.1576812,-0.0084632,0.9551401,0.2042693,-0.3591979,0.4296032,11.21629,348.1526,336.3491,
2170.658,-0.03416611,-0.001985035,0.01945906,0.04739203,0.09549792,-0.06165146,0.1597633,0.009833485,0.01938748,2.946735,353.0603,1.082867,0.2570495,-0.3498497,-0.09537312,-0.5255805,-0.4197809,-1.118723,0.05398266,-0.3536833,0.420736,358.1587,350.4921,17.46771,-0.2589704,0.002071123,-0.03740323,-0.1850747,0.02760214,0.6973356,0.201299,-0.359433,0.4294953,11.39622,348.0615,336.1654,
2184.453,-0.03497981,-0.003711894,0.01823607,0.03404384,0.08482004,-0.04757958,0.1592216,0.009675056,0.01959229,2.974521,353.0279,1.097804,0.2628688,-0.317365,-0.09219659,-0.4845718,-0.4303964,-0.6106859,0.05723361,-0.3563872,0.4193964,358.4246,350.8337,16.98747,-0.2300131,-0.007590191,-0.03039394,-0.1048326,-0.06689007,0.3381334,0.1987075,-0.3595314,0.4289266,11.3753,348.4043,336.5099,
2198.534,-0.03588806,-0.005812449,0.01698525,0.009265379,0.07153664,-0.04801523,0.1587181,0.009624273,0.01979971,3.033184,352.9833,1.138745,0.2433326,-0.2785707,-0.09246049,-0.4716257,-0.2346525,-0.2110748,0.05990819,-0.358988,0.4181973,358.5199,350.6703,16.3555,-0.2046084,-0.01136567,-0.03110824,-0.03633798,-0.1295829,0.2021583,0.1964598,-0.359805,0.4282472,11.23488,348.6138,336.612,
2212.483,-0.03688192,-0.006261063,0.01633691,0.00177508,0.07117312,-0.06122156,0.1581187,0.009581327,0.0201062,3.030282,352.9395,1.223492,0.2157791,-0.2551139,-0.09313115,-0.3831968,-0.2302124,-0.3176577,0.06164708,-0.361663,0.416737,358.8434,350.7477,16.68727,-0.1898097,-0.01211344,-0.037147,-0.008509469,-0.07960188,0.3070658,0.1944282,-0.3601281,0.4275102,11.07433,348.4052,336.2368,
2226.229,-0.03839883,-0.004628784,0.01720558,0.01973293,0.0732499,-0.07061002,0.1575768,0.00962323,0.02035272,2.99587,352.8759,1.305091,0.1821125,-0.2461758,-0.09317645,-0.3207853,-0.2315749,-0.6850739,0.0631258,-0.3648207,0.4156755,359.3906,350.7742,17.77056,-0.179625,-0.01039816,-0.0431446,0.03712773,0.02119124,0.4356903,0.1926561,-0.3605461,0.4269696,10.8825,347.9476,335.7589,
2240.324,-0.03970204,-0.003108634,0.01735643,0.03040889,0.07750865,-0.0738516,0.1569805,0.00950712,0.02058578,2.96727,352.817,1.368326,0.1573079,-0.2501173,-0.08102414,-0.426887,-0.2588283,-0.8756698,0.06468348,-0.3678679,0.4153304,0.270667,350.8067,18.60231,-0.1630533,-0.006127883,-0.04228549,0.140482,0.05590259,0.4280453,0.1912224,-0.3608007,0.4266367,10.56927,347.6335,335.5744,
2254.151,-0.04111174,-0.00395925,0.01599675,0.01626681,0.06965853,-0.0575313,0.1563642,0.009332448,0.02071559,2.996902,352.7881,1.36999,0.1196561,-0.2425791,-0.06359848,-0.6175801,-0.09499532,-0.6416876,0.06542762,-0.3698798,0.4150586,1.020006,350.3863,18.44875,-0.1297231,-0.003514312,-0.03123096,0.2528324,0.01540039,0.2096181,0.1905289,-0.3610224,0.4266977,10.27711,347.6443,335.9174,
2268.061,-0.0422857,-0.0070923,0.01286155,-0.01863582,0.04873748,-0.04415803,0.1557617,0.009132475,0.02075982,3.086493,352.7837,1.368981,0.06875526,-0.2152869,-0.05471127,-0.6774057,0.258085,-0.3355808,0.06578515,-0.3717157,0.4145147,1.273418,349.4367,18.02215,-0.08734379,7.828698E-06,-0.01509132,0.319114,-0.1217762,-0.0166236,0.1903024,-0.3611276,0.4268161,9.952893,347.9962,336.4004,
2281.894,-0.04272808,-0.00980708,0.009363621,-0.04695235,0.03185602,-0.03521589,0.1551561,0.009011298,0.02078557,3.175797,352.7846,1.363795,0.04060926,-0.1856385,-0.04754692,-0.4976003,0.2168822,-0.3778194,0.06583263,-0.3730287,0.4136869,1.463643,349.2635,18.31225,-0.05140861,0.002885434,0.002481937,0.3830435,-0.1304262,-0.190765,0.1904617,-0.361229,0.4272774,9.688981,348.1763,336.9621,
2295.886,-0.04324083,-0.009717395,0.006176814,-0.06276609,0.018508,-0.0202001,0.1545138,0.009071976,0.02084351,3.226673,352.7872,1.334343,0.0289103,-0.1524469,-0.04761941,-0.1379494,-0.004146041,-0.5680788,0.06534486,-0.374634,0.4130946,1.394074,349.7632,19.1972,-0.02392088,0.00900812,0.01994896,0.5049445,0.04116435,-0.4239443,0.1910488,-0.3608902,0.4281472,9.53655,348.021,337.9072,
2309.897,-0.04369183,-0.006810603,0.004943067,-0.03996868,0.008027619,-0.005318367,0.1539383,0.009164721,0.02093506,3.186068,352.7875,1.325181,0.01516524,-0.1309926,-0.04337582,0.04031905,-0.1698794,-0.6063942,0.06466858,-0.3761057,0.4127714,1.400563,350.2714,19.81031,0.0102185,0.03130374,0.039921,0.7512003,0.2237955,-0.8357648,0.1926965,-0.3595657,0.4295327,9.312529,347.8488,339.6083,
2323.514,-0.04384953,-0.001408846,0.004748963,0.001747312,0.00122599,0.008636706,0.1532838,0.009331018,0.02111483,3.136601,352.7948,1.317592,0.002825711,-0.1171528,-0.03643125,0.07309308,-0.2910068,-0.3962345,0.06394495,-0.3774041,0.4125578,1.417407,350.7422,19.77771,0.06857248,0.07473186,0.06587832,1.076146,0.0965185,-1.317462,0.1954801,-0.3574141,0.4312993,8.631508,348.3316,341.9115,
2337.572,-0.04406262,0.003679367,0.005472851,0.05974424,-0.00547996,0.02373329,0.1526899,0.009478778,0.02123821,2.932907,352.824,1.311991,-0.03299238,-0.1016255,-0.02518305,-0.03608181,-0.2532966,0.1824932,0.06208139,-0.3785525,0.4125876,1.275541,350.8252,18.60681,0.1773236,0.1531935,0.1101957,1.451817,-0.3539278,-1.756706,0.2004193,-0.3539461,0.4337344,7.302592,349.6288,344.5414,
2351.499,-0.04382671,0.007188322,0.005986053,0.1037496,-0.00945793,0.0331049,0.1521046,0.009553909,0.02134371,2.771154,352.8404,1.312199,-0.07229419,-0.09408778,-0.01699055,-0.1829378,-0.1472935,0.7320337,0.05981611,-0.3798192,0.4125378,1.107417,350.6569,17.00263,0.2617152,0.2071479,0.1482778,1.478004,-0.4417783,-1.844438,0.2059152,-0.3503255,0.43662,6.498867,350.3559,346.4497,
2365.329,-0.04277628,0.008730998,0.00577127,0.1215377,-0.01021884,0.02120641,0.1515944,0.009714901,0.02135587,2.691196,352.8455,1.353261,-0.1238687,-0.08597516,-0.0113318,-0.2729638,-0.0919845,1.219413,0.05624967,-0.3807544,0.4123138,0.845192,350.5563,15.08558,0.3189775,0.2495255,0.1755023,1.387172,-0.2509477,-1.859628,0.2118896,-0.3457035,0.4397343,6.134078,350.5141,348.2032,
2379.458,-0.04092601,0.009716804,0.004948799,0.1116243,-0.005524964,-0.00322775,0.1511271,0.009881347,0.02139306,2.652778,352.8508,1.419286,-0.1929696,-0.07225426,-0.01459244,-0.08135084,-0.1242253,1.289328,0.05063758,-0.3820995,0.4117362,0.2761475,350.8273,14.03105,0.3969913,0.3312501,0.1960517,1.456968,0.005169488,-1.893104,0.2202393,-0.3387367,0.442786,5.59088,350.2968,350.1528,
2393.413,-0.03868946,0.01053765,0.004016037,0.08731435,-0.009985845,-0.01048151,0.1507189,0.01005536,0.02144265,2.637993,352.8718,1.428504,-0.2813559,-0.07318027,-0.02321707,0.1332151,-0.1349867,1.065164,0.04350539,-0.3841838,0.4112754,359.748,351.1174,13.71857,0.4782498,0.428416,0.2024066,1.75342,0.04939028,-1.914415,0.2296573,-0.3309147,0.4456099,4.361774,350.2536,352.2732,
2407.362,-0.0359256,0.01084954,0.003841844,0.0675671,-0.02596087,-0.004497545,0.1503365,0.01023376,0.0215137,2.603494,352.9213,1.410796,-0.3666664,-0.0874703,-0.02733237,0.12692,0.06172317,1.039166,0.03598281,-0.3866915,0.4110582,359.3185,350.8309,13.03272,0.5638603,0.5218776,0.2085204,2.094598,-0.1248354,-2.004893,0.2399731,-0.3224485,0.448754,2.700742,350.6749,354.6466,
2421.099,-0.03266919,0.01080808,0.004450535,0.06458338,-0.04774661,0.009854069,0.1499732,0.01043633,0.02164495,2.547785,353,1.387078,-0.4840349,-0.1315372,-0.02378817,-0.278842,0.5032313,1.227337,0.02695535,-0.3901641,0.411282,359.4193,349.5644,11.55412,0.6797513,0.6192729,0.2226142,2.355674,-0.5257301,-2.195957,0.2521288,-0.3128189,0.4521653,0.8610652,351.8344,357.2786,
2435.139,-0.02838666,0.01153034,0.006227103,0.07158054,-0.0641652,0.007612377,0.1497116,0.01063302,0.02183938,2.464912,353.0821,1.418671,-0.5985466,-0.1914594,-0.01870438,-0.7739036,0.8254695,1.192296,0.0166358,-0.3936583,0.4111254,0.1577962,348.0664,10.19609,0.809262,0.7005315,0.2430025,2.303694,-0.9082204,-2.301687,0.2660388,-0.3021634,0.4561049,359.5082,353.2734,359.6065,
2449.165,-0.0240025,0.01378506,0.008940298,0.08151123,-0.08173148,-0.005121558,0.1494946,0.01095861,0.02204013,2.407734,353.1774,1.463296,-0.7083999,-0.2383287,-0.02924497,-0.973084,1.075201,0.9006128,0.004705615,-0.3978252,0.410469,0.7994026,346.5729,9.595791,0.9139947,0.758906,0.2554748,2.132973,-1.180926,-2.436201,0.2804495,-0.2909348,0.459733,358.5164,354.728,1.956378,
2462.872,-0.01943225,0.01441345,0.01212318,0.09302643,-0.09534862,-0.01247979,0.1493685,0.01109016,0.02231109,2.321543,353.28,1.495059,-0.8067757,-0.2758,-0.05145615,-1.029367,1.246412,0.5941433,-0.007934336,-0.4023656,0.4092147,1.37103,345.1094,9.301087,1.003104,0.8223675,0.2516151,2.039879,-1.358387,-2.596442,0.2956015,-0.2784402,0.4626945,357.4847,356.1171,4.483381,
2476.978,-0.01551997,0.01388756,0.01542208,0.08877014,-0.1177005,-0.005106265,0.1492395,0.01126662,0.02264261,2.272388,353.4268,1.479835,-0.8894172,-0.3108724,-0.08118355,-1.058965,1.365931,0.4094377,-0.02122877,-0.4074079,0.4074458,1.90294,343.6588,8.932847,1.097428,0.91695,0.223858,2.082754,-1.546233,-2.478444,0.3122246,-0.2639605,0.4646066,356.042,357.5993,6.511033,
2490.89,-0.011394,0.01402646,0.02032421,0.07649197,-0.1532813,0.01441277,0.1491578,0.01154989,0.02309656,2.221512,353.6097,1.426889,-0.9570779,-0.34789,-0.1181351,-1.119761,1.443339,0.3696976,-0.03500114,-0.4130459,0.4050286,2.414889,342.2123,8.279346,1.162867,0.9951327,0.1887239,2.133053,-1.660372,-2.138482,0.328812,-0.2495398,0.4661324,354.4274,359.0528,7.845219,
2504.662,-0.007943993,0.01518255,0.02621835,0.08178646,-0.1834646,0.03804008,0.1491284,0.01183307,0.02367568,2.131929,353.797,1.373335,-1.015453,-0.3906973,-0.1578863,-1.294846,1.544561,0.4194343,-0.04924569,-0.4193579,0.4022206,3.066838,340.5882,7.240633,1.224916,1.074565,0.1412003,2.154361,-1.748707,-1.790531,0.3460735,-0.234208,0.466731,352.8065,0.5748044,8.79425,
2518.68,-0.005393552,0.01663178,0.03311364,0.09365599,-0.2093023,0.05275122,0.1490865,0.01210579,0.02437162,2.021712,354.0025,1.324604,-1.077619,-0.4437356,-0.2072918,-1.652175,1.739358,0.5484282,-0.06424487,-0.4262594,0.3986538,3.969805,338.5597,5.600772,1.26789,1.137441,0.08811426,2.178949,-1.859855,-1.759816,0.3632067,-0.2184986,0.4665851,351.1991,2.149661,10.23485,
2532.677,-0.002931667,0.01796821,0.04072407,0.107333,-0.2206163,0.0450269,0.1491308,0.01238665,0.02518392,1.917274,354.1877,1.341391,-1.127815,-0.4847971,-0.2592124,-1.955468,1.953375,0.5737165,-0.07927009,-0.4330544,0.3942744,4.991088,336.3012,3.923457,1.28879,1.177726,0.03152165,2.119851,-1.956881,-2.039658,0.38018,-0.2027963,0.4656778,349.7552,3.575875,12.43082,
2546.525,-0.0004439857,0.01959625,0.04925226,0.1214797,-0.2230681,0.01504275,0.1492114,0.01273599,0.02611232,1.820621,354.3673,1.409799,-1.160722,-0.5109307,-0.3182131,-2.07696,2.027694,0.536023,-0.09441737,-0.4398603,0.3888738,5.91464,334.2551,2.403858,1.299827,1.194631,-0.02033165,1.923317,-2.165305,-2.525595,0.397269,-0.1871103,0.4644145,348.6646,5.0373,15.4375,
2560.583,0.001650214,0.02096465,0.05657107,0.130143,-0.2219033,-0.01251804,0.1493108,0.01302961,0.02713728,1.71479,354.5495,1.47743,-1.170194,-0.520465,-0.3794552,-1.962112,1.904071,0.4749945,-0.1093965,-0.4467023,0.3823669,6.545802,332.7164,1.24237,1.315454,1.210984,-0.07714275,1.779402,-2.474285,-2.94553,0.4144995,-0.1702125,0.4616448,347.5952,6.7783,18.75307,
2574.563,0.004029313,0.02090313,0.06475649,0.1319303,-0.2289476,-0.01948766,0.1494148,0.01327258,0.0282743,1.626972,354.7599,1.497533,-1.168438,-0.5260496,-0.4401488,-1.779824,1.715289,0.4159257,-0.1246661,-0.453991,0.3752628,7.01756,331.5063,0.2908604,1.330321,1.264512,-0.1623059,2.045617,-2.457904,-2.85015,0.4322518,-0.1525077,0.4569738,345.5492,8.433155,20.81318,
2588.212,0.0057867,0.02010693,0.07154965,0.1246923,-0.2478007,-0.01731439,0.1495225,0.01354885,0.02946925,1.551693,354.9962,1.505385,-1.176327,-0.5456529,-0.4988122,-1.840055,1.729624,0.3731514,-0.1400498,-0.4618452,0.3678012,7.734158,329.8737,358.9678,1.342863,1.315282,-0.252242,2.267656,-2.29407,-2.427271,0.4500891,-0.1350236,0.4515356,343.452,10.12042,21.721,
2602.009,0.007612117,0.0198499,0.07874598,0.1261644,-0.2557313,-0.02640655,0.1496794,0.01391268,0.03074932,1.462526,355.2001,1.567497,-1.191489,-0.5700953,-0.5595579,-2.0873,1.911614,0.3490376,-0.1552699,-0.4694722,0.3595031,8.701715,327.7072,357.1324,1.347668,1.34167,-0.3362635,2.175473,-2.211732,-1.989459,0.4675603,-0.116836,0.4455084,342.1381,11.85987,22.37758,
2616.156,0.009077078,0.02157855,0.08602369,0.1325876,-0.2447595,-0.04386566,0.1498244,0.01430213,0.0321734,1.360576,355.3756,1.654957,-1.199044,-0.5866744,-0.620391,-2.318053,2.075996,0.3148375,-0.1703195,-0.4770891,0.3505144,9.717073,325.4178,355.0974,1.342545,1.36269,-0.4103563,2.17024,-2.3087,-1.879733,0.484345,-0.09875855,0.4385687,340.652,13.803,23.51341,
2630.119,0.009973997,0.02285484,0.0923252,0.1469899,-0.222817,-0.05673922,0.1499839,0.01464343,0.03364158,1.229054,355.5168,1.738352,-1.192383,-0.586814,-0.6809841,-2.438694,2.1307,0.2924398,-0.1849416,-0.4841683,0.3404945,10.60072,323.28,353.0369,1.325014,1.379048,-0.4818211,2.152775,-2.500972,-1.959681,0.5005485,-0.08063408,0.4308822,339.103,15.80522,25.10115,
2643.995,0.01017459,0.02420926,0.09852791,0.1493601,-0.2051579,-0.04199863,0.1501381,0.01499915,0.03516102,1.117066,355.6559,1.735081,-1.171116,-0.567407,-0.7470359,-2.270891,2.059513,0.2067792,-0.1995927,-0.4904854,0.329332,11.32387,321.5417,351.5656,1.308951,1.385676,-0.5484298,2.179962,-2.739074,-1.986671,0.51667,-0.06270567,0.4227139,337.5809,18.11055,26.64048,
2658.073,0.01007819,0.0251289,0.1031364,0.1487179,-0.1993964,-0.001538376,0.1502459,0.01541898,0.03669858,0.9929745,355.8125,1.651018,-1.161087,-0.5448436,-0.7991782,-1.976869,2.131031,0.10471,-0.2142866,-0.4968338,0.3182187,12.00489,319.5992,350.6023,1.295864,1.392242,-0.623616,2.348513,-2.852618,-1.86077,0.5321335,-0.04437809,0.4130837,335.9638,20.82932,27.51628,
2672.059,0.01039568,0.02601099,0.1080064,0.1556063,-0.1969435,0.03783025,0.150429,0.01584336,0.03833508,0.8473727,355.9626,1.590453,-1.159748,-0.5218974,-0.8682679,-1.654146,2.466646,-0.05331107,-0.2290329,-0.5025947,0.3060935,12.97415,317.062,350.0275,1.259308,1.406448,-0.7166394,2.597919,-2.414796,-1.636467,0.5470626,-0.02629995,0.4017408,333.954,23.16123,27.11228,
2685.786,0.01055552,0.02738236,0.1125678,0.1753008,-0.1914254,0.04806416,0.1505444,0.01624882,0.04003954,0.6631585,356.1133,1.579499,-1.153469,-0.496998,-0.9275413,-1.463843,2.824982,-0.1098477,-0.2430107,-0.5078634,0.293768,13.93889,314.1538,349.3102,1.202194,1.4045,-0.8032639,2.604838,-1.93245,-1.446749,0.5609854,-0.00867972,0.3896795,332.2068,25.01558,26.48082,
2699.843,0.01041008,0.02934635,0.1175666,0.1982115,-0.1736488,0.04745588,0.1506689,0.01670796,0.04180932,0.4677918,356.2203,1.580847,-1.129337,-0.4624198,-0.9798682,-1.346352,3.05193,-0.08021173,-0.2560648,-0.5125173,0.2810092,14.74211,311.2096,348.496,1.136049,1.386653,-0.8751956,2.457226,-1.711974,-1.372376,0.5739804,0.008676004,0.3772292,330.7001,26.69589,26.29629,
2713.885,0.01071177,0.03128028,0.1215957,0.2134262,-0.1465123,0.03068035,0.1508236,0.01720691,0.04362059,0.2786333,356.2964,1.615614,-1.084205,-0.4212265,-1.018198,-1.302788,3.074542,-0.04166783,-0.268247,-0.5165514,0.2680562,15.39684,308.5319,347.5263,1.074225,1.361803,-0.9354154,2.315857,-1.749557,-1.361106,0.5861217,0.02572311,0.3642812,329.2963,28.54407,26.49065,
2727.837,0.01101992,0.03269341,0.1250841,0.2181138,-0.1204606,0.02493298,0.1510382,0.01764184,0.0454216,0.1120906,356.3508,1.620931,-1.034894,-0.381053,-1.043581,-1.276736,3.003136,0.004720554,-0.2797881,-0.5201859,0.2550391,15.89339,306.0386,346.5121,1.016989,1.333336,-0.9855692,2.243054,-1.888784,-1.340675,0.5975755,0.04231759,0.3510001,327.9581,30.64897,26.75956,
2741.693,0.01080247,0.03274915,0.1281895,0.201337,-0.1135081,0.05263194,0.1511416,0.01813725,0.04726624,359.9913,356.4485,1.518428,-0.9657151,-0.3270904,-1.066286,-1.150047,2.848124,0.08005428,-0.2903471,-0.5228292,0.2414593,16.20674,303.8552,345.7899,0.9677338,1.29564,-1.025593,2.233856,-2.05438,-1.224516,0.6084009,0.05816983,0.3374634,326.8754,33.10875,26.87659,
2755.728,0.01106546,0.03160066,0.1304564,0.1880306,-0.1155622,0.08403319,0.1513152,0.01849186,0.0491749,359.8355,356.5511,1.409263,-0.9154768,-0.2905797,-1.082528,-0.9334763,2.846274,0.1403347,-0.3006356,-0.5252941,0.2280728,16.6792,301.5232,345.4542,0.9166988,1.249635,-1.057513,2.197946,-2.215984,-1.100343,0.6184349,0.07338808,0.3234717,325.9997,35.60901,27.07246,
2769.862,0.01231392,0.02914939,0.1328701,0.1780712,-0.1159585,0.09434444,0.1515243,0.01883441,0.05107999,359.709,356.6513,1.365778,-0.8574335,-0.2577089,-1.098271,-0.5679275,2.963854,0.2397938,-0.3099039,-0.5273899,0.2145639,17.36179,299.0897,345.8125,0.8548208,1.200807,-1.090168,2.049642,-2.451093,-1.014261,0.6272137,0.08810558,0.3087258,325.2857,37.85078,27.84736,
2783.483,0.01364399,0.02695974,0.1353041,0.1676088,-0.115542,0.0777568,0.1517377,0.01918396,0.0530597,359.5927,356.7459,1.35635,-0.7786901,-0.2402652,-1.097309,-0.1297984,3.058719,0.1909931,-0.3178658,-0.5291821,0.2013499,18.66334,296.9467,346.5425,0.7688298,1.154818,-1.140364,1.899006,-2.467256,-1.06348,0.634689,0.1024059,0.2924925,324.2903,39.74833,28.52176,
2797.494,0.0145209,0.02650047,0.1375401,0.1552825,-0.1110501,0.06428939,0.1519444,0.01962179,0.05503416,359.4836,356.8271,1.338782,-0.6981183,-0.2220546,-1.076986,0.06602484,2.899612,0.1024317,-0.3249061,-0.530763,0.1887197,19.80968,295.2981,346.8844,0.6881371,1.120968,-1.189483,1.795633,-2.007733,-1.149921,0.641486,0.1162767,0.2760913,323.1077,41.40559,28.12051,
2811.496,0.01441826,0.02764133,0.1397788,0.15016,-0.1092266,0.0689887,0.1521263,0.02013141,0.05702162,359.3718,356.9112,1.270768,-0.6171638,-0.1999283,-1.04388,0.10122,2.562758,0.003440711,-0.3310691,-0.532172,0.1764209,20.6869,294.0924,346.89,0.6228962,1.091581,-1.225387,1.760143,-1.358569,-1.242498,0.6480912,0.1296102,0.2597425,321.9099,43.04908,26.70085,
2825.667,0.0144766,0.02898481,0.141927,0.1545304,-0.1023796,0.07399774,0.1523085,0.02055278,0.0590744,359.2168,356.9835,1.225495,-0.5496538,-0.1644365,-1.013808,-0.1744999,2.176998,-0.01430095,-0.3365321,-0.5330161,0.1643212,20.846,292.8058,346.2386,0.5499116,1.043128,-1.257872,1.836393,-0.6183647,-1.33873,0.6533816,0.1418267,0.2432633,320.8328,44.95286,24.16492,
2839.494,0.01406609,0.02982584,0.1429625,0.1557631,-0.09823224,0.06336125,0.1524835,0.02097836,0.06107461,359.1016,357.0584,1.21619,-0.4951616,-0.09762514,-0.9851897,-0.7374067,1.755088,0.1756054,-0.3413256,-0.5333786,0.1524222,19.79942,291.3494,345.1653,0.4903586,0.9886837,-1.264262,1.845437,-0.2918419,-1.365878,0.6581584,0.1533525,0.227395,319.9489,46.88932,22.05002,
2853.26,0.01358322,0.03019682,0.1433789,0.1540465,-0.08465926,0.05452014,0.1526847,0.02142426,0.06304896,358.9853,357.101,1.200175,-0.4607001,-0.07532714,-0.9652625,-1.012922,1.64553,0.09473415,-0.3461504,-0.5345109,0.1410596,19.39174,289.701,343.9659,0.4419043,0.9355707,-1.26376,1.842921,-0.3186621,-1.388327,0.6623004,0.1639383,0.2118095,319.0345,49.02348,20.36701,
2867.172,0.01363469,0.02904714,0.1435297,0.1618405,-0.07290684,0.03931358,0.1529202,0.02167737,0.06506062,358.8347,357.1443,1.215716,-0.4223939,-0.07472948,-0.9396806,-1.084695,1.610466,-0.1467115,-0.3507826,-0.5354164,0.1300851,19.50595,288.1635,342.6003,0.3687634,0.8657992,-1.248532,1.696613,-0.6742324,-1.40427,0.6650019,0.1733787,0.19675,317.8821,50.94903,19.67552,
